codice_belfiore,denominazione_comune,anno,mese,titolo,categoria,totale_accertato,totale_incassato
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,3492997.44,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,13029.3,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,12720621.09,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,18213504.49,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,30.0,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,4674750.82,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5223409.52,0.0
015146,Milano,2016,9,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,29594272.37,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,3393513.15,0.0
015146,Milano,2016,9,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,6205164.52,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10221465.69,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,236999.2,0.0
015146,Milano,2016,9,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,4737951.47,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,824812.95,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,2171412.18,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",1846062.09,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",5032915.06,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,9974.43,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,5655047.26,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,138.07,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,172800.15,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",83293.9,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,3358233.55,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,82169384.96,0.0
015146,Milano,2016,9,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,244184.08,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,9,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da istituzioni sociali private,24400.0,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,53469883.08,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,11724425.8,0.0
015146,Milano,2016,9,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,1313927.35,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,33710336.59,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,3695826.82,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,7460028.43,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,12039.24,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,50865.02,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di segreteria e rogito,1195451.05,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da trasporto scolastico,145729.5,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da strutture residenziali per anziani,22331915.53,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni spazi e aree pubbliche,52394903.24,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni per concessioni cimiteriali,3766700.99,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a breve termine,13029.3,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per finanziamenti a medio-lungo termine,12720621.09,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da operazioni in derivati,24.5,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso altre forme,347640452.55,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Altre imposte,359371.65,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,TARI riscossa attraverso altre forme,194462165.36,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa occupazione spazi e aree pubbliche riscossa mediante ruoli,15932.33,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,567129.22,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,1174376.71,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",131253945.09,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,152795.96,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79934.9,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,146880.84,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,9341.5,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,38134617.62,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale con vincolo di destinazione,7037463.98,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitali da altri,5249973.22,0.0
015146,Milano,2016,10,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,69828056.29,0.0
015146,Milano,2016,10,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da BEI,25000000.0,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,59668242.45,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,12880390.47,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,1768944.31,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da enti del settore pubblico,19790284.45,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Ricavi dalla vendita di materiale divulgativo e promozionale riguardante i parchi,30.0,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di terreni e giacimenti,7655.81,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati residenziali,331092.08,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altre alienazioni di beni immobili,167997.0,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Unione europea,312308.89,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da famiglie,6730067.03,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute previdenziali e assistenziali al personale,36076716.43,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborsi spese elettorali a carico di altre amministrazioni,13362.55,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,40502515.17,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,14599793.28,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,1454223.56,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,83772748.74,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,252845928.53,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,461575.01,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,856474.8,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,36976.61,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da altri enti del settore pubblico,47000.0,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da corsi extrascolastici,840673.95,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da impianti sportivi,3011091.28,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da teatri, musei, spettacoli, mostre",2346240.12,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da trasporti funebri, pompe funebri, illuminazione votiva",5386656.2,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da terreni e giacimenti,9974.43,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da edifici,5919741.28,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per anticipazioni,138.07,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi moratori da imprese,177112.0,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Interessi attivi su prestiti a famiglie, inclusi gli interessi di mora",99304.15,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Rimborsi spese per personale comandato,3420509.04,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da imprese e da soggetti privati,88425835.75,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da istituzioni sociali private,274583.06,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati non residenziali,37710.0,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,926238.96,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4698162.45,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,105562963.91,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,49505002.16,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,32279143.14,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,65127158.14,0.0
015146,Milano,2016,10,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da altri - in euro,139687.77,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso  spese per servizi per conto di terzi,143540935.89,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,ICI - IMU riscossa attraverso  ruoli,472991.29,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale IRPEF,168356210.37,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso i ruoli,68399.99,0.0
015146,Milano,2016,10,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani  - TARES riscossa attraverso altre forme,19248435.65,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Contributo per gli interventi dei comuni e delle province ex sviluppo investimenti,10469390.06,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti dalla Regione/Provincia autonoma per funzioni in materia di viabilità e trasporti,266624.1,0.0
015146,Milano,2016,10,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da comuni,4755211.92,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,12957331.2,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",2562690.02,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,766968.11,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,150231.06,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,360615921.27,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,192511.54,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,60487924.55,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,172422.8,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",83467921.58,0.0
015146,Milano,2016,10,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,2784701.87,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da Camere di commercio,31836.0,0.0
015146,Milano,2016,10,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Trasferimenti di capitale da istituzioni sociali private,24400.0,0.0
015146,Milano,2016,10,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Depositi cauzionali,2681721.18,0.0
015146,Milano,2016,10,ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),ALTRI INCASSI DA REGOLARIZZARE (riscossioni codificate dal tesoriere),0.0,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,TASI riscossa attraverso altre forme,40658594.75,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Addizionale sul consumo di energia elettrica,7395.52,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta sulla pubblicità riscossa attraverso altre forme,17317858.41,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Diritti sulle pubbliche affissioni,1787595.5,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da aziende sanitarie,12039.24,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Camere di commercio,50865.02,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da asili nido,13953031.89,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Proventi da convitti, colonie, ostelli, stabilimenti termali",2645271.82,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da mense,823687.27,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi da parcheggi custoditi e parchimetri,11604231.06,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi di servizi produttivi,0.0,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi dei servizi pubblici,363879771.22,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da terreni e giacimenti,223896.36,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Fitti attivi da fabbricati,67161759.46,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da altri beni materiali,189363.8,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Utili netti delle aziende speciali e partecipate, dividendi di società",83467921.58,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Recuperi vari,3110803.48,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di fabbricati non residenziali,37710.0,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi da aree cimiteriali in diritto di superficie,967849.28,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Alienazione di potenziali edificatori e di diritti di superficie,4761707.45,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale dallo Stato con vincolo di destinazione,105562963.91,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Proventi per concessioni edilizie,52525388.27,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Altri trasferimenti di capitale da imprese,33236192.7,0.0
015146,Milano,2016,11,"TITOLO 4°: ENTRATE DERIVANTI DA ALIENAZIONI, DA TRASFERIMENTI DI CAPITALE E DA RISCOSSIONE DI CREDITI",Prelievi da conti bancari di deposito,65127158.14,0.0
015146,Milano,2016,11,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui da Cassa depositi e prestiti - gestione CDP spa,74970175.58,0.0
015146,Milano,2016,11,TITOLO 5°: ENTRATE DERIVANTI DA ACCENSIONE DI PRESTITI,Mutui e prestiti da BEI,25000000.0,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Ritenute erariali,65904953.5,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Altre ritenute al personale per conto di terzi,14569233.21,0.0
015146,Milano,2016,11,TITOLO 6°: ENTRATE DA SERVIZI PER CONTO DI TERZI,Rimborso di anticipazione di fondi per il servizio economato,3218637.4,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Imposta di soggiorno,37730306.59,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Tassa smaltimento rifiuti solidi urbani - TARES riscossa mediante ruoli,3930493.03,0.0
015146,Milano,2016,11,TITOLO 1°: ENTRATE TRIBUTARIE,Fondo sperimentale statale di riequilibrio - Fondo di solidarietà comunale,11099055.88,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dallo Stato,83862521.35,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Altri trasferimenti correnti dalla Regione,276728706.4,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Unione europea,497262.97,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da città metropolitane,856474.8,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da Enti di ricerca,64626.01,0.0
015146,Milano,2016,11,TITOLO 2°: ENTRATE DERIVANTI DA CONTRIBUTI E TRASFERIMENTI CORRENTI,Trasferimenti correnti da altri enti del settore pubblico,47000.0,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Diritti di istruttoria,606078.76,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri diritti,1224553.34,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,"Sanzioni amministrative, ammende, oblazioni",145415293.44,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Altri proventi da beni immateriali,152795.96,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da Cassa Depositi e Prestiti,79934.9,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Interessi da altri soggetti per depositi,148023.35,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Canoni da imprese e da soggetti privati,10091.5,0.0
015146,Milano,2016,11,TITOLO 3°: ENTRATE EXTRATRIBUTARIE,Proventi diversi da famiglie,42498968.58,0.0
